TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,PLAYER_NAME
1610612742,DAL,2024-04-02T00:00:00,49,31,18,0.633,947.5216666666666,149,271,0.55,49,95,0.516,51,66,0.773,22,102,124,139,42,21,5,16,77,72,398,180,791.3,0,0,762.0,3,3,4,2,3,2,3,1,2,3,1,3,3,5,3,2,3,2,4,2,4,6,6,3,2,1,2,2,1,3,Dante Exum
1610612752,NYK,2024-02-06T00:00:00,14,12,2,0.857,60.52,9,23,0.391,4,13,0.308,9,11,0.818,0,6,6,6,3,1,0,3,3,9,31,-4,47.2,0,0,49.0,6,4,1,1,6,6,6,4,6,6,6,6,6,1,6,6,6,6,6,6,6,1,1,6,6,1,6,2,1,6,Malachi Flynn
1610612762,UTA,2024-02-06T00:00:00,50,25,25,0.5,1159.7833333333333,161,358,0.45,91,233,0.391,32,40,0.8,52,124,176,73,51,30,18,21,81,35,445,9,858.7,0,0,881.0,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,Simone Fontecchio
1610612758,SAC,2023-12-12T00:00:00,6,2,4,0.333,21.816666666666663,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,2,1,0,0,0,0,1,12,14,16.4,0,0,18.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jordan Ford
1610612752,NYK,2024-01-18T00:00:00,3,2,1,0.667,38.63333333333333,4,20,0.2,2,15,0.133,2,2,1.0,0,4,4,3,1,4,0,0,4,1,12,-11,32.3,0,0,29.0,14,14,1,1,14,14,14,14,14,14,14,14,14,1,14,14,14,14,14,14,14,1,1,14,14,5,14,3,1,14,Evan Fournier
1610612758,SAC,2024-04-02T00:00:00,67,40,27,0.597,2391.468333333333,643,1390,0.463,183,508,0.36,295,400,0.738,64,240,304,383,177,134,29,64,176,308,1764,206,3015.3,6,0,2960.0,4,2,1,2,3,2,1,5,1,1,2,4,4,3,1,3,2,4,3,1,2,4,6,4,2,1,1,5,2,1,De'Aaron Fox
1610612742,DAL,2024-04-02T00:00:00,23,16,7,0.696,489.90833333333336,113,149,0.758,0,0,0.0,32,49,0.653,57,111,168,35,21,18,44,9,65,38,258,93,677.1,5,0,585.0,6,4,2,2,5,4,4,1,1,2,1,5,6,6,4,4,4,4,6,4,5,4,3,7,4,1,4,4,1,4,Daniel Gafford
1610612764,WAS,2024-02-07T00:00:00,45,9,36,0.2,1191.785,203,294,0.69,0,0,0.0,84,119,0.706,131,230,361,69,46,44,97,24,147,111,490,-187,1403.7,9,0,1202.0,3,7,5,7,3,3,3,5,1,2,1,3,3,1,3,3,3,2,3,1,3,5,5,3,3,6,3,2,1,3,Daniel Gafford
1610612764,WAS,2023-12-27T00:00:00,26,5,21,0.192,385.0233333333333,57,131,0.435,20,64,0.313,47,56,0.839,12,64,76,31,12,6,3,4,26,52,181,-77,333.7,0,0,326.0,13,16,7,16,15,13,13,6,14,14,16,14,14,13,13,14,13,13,15,15,15,3,3,14,14,15,14,11,1,14,Danilo Gallinari
1610612744,GSW,2024-02-25T00:00:00,3,2,1,0.667,7.8,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,1,2,0,0,-5,5.7,0,0,4.0,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,1,1,3,Usman Garuba
1610612750,MIN,2024-03-29T00:00:00,20,15,5,0.75,99.25666666666666,25,57,0.439,9,29,0.31,13,18,0.722,13,11,24,3,5,2,1,4,19,16,72,-22,109.3,0,0,114.0,3,1,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,3,3,2,3,2,1,3,Luka Garza
1610612740,NOP,2023-10-30T00:00:00,1,0,1,0.0,7.433333333333334,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,-2,1.2,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Kaiser Gates
1610612762,UTA,2024-04-02T00:00:00,69,25,44,0.362,1858.1766666666667,285,739,0.386,132,397,0.332,176,207,0.85,14,184,198,310,166,34,7,48,83,188,878,-352,1537.6,1,0,1600.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Keyonte George
1610612746,LAC,2024-04-02T00:00:00,69,44,25,0.638,2352.6583333333333,547,1162,0.471,231,560,0.413,232,257,0.903,35,328,363,244,137,107,34,52,190,207,1557,422,2644.6,2,0,2677.0,7,5,7,5,7,6,7,1,3,4,1,7,8,1,11,7,8,9,9,8,4,7,7,9,6,3,7,11,5,7,Paul George
1610612760,OKC,2024-04-02T00:00:00,74,52,22,0.703,1841.2883333333332,370,777,0.476,78,227,0.344,85,108,0.787,103,361,464,341,146,48,42,63,99,84,903,322,2095.3,7,2,1966.0,2,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,3,3,3,1,2,2,3,2,1,2,3,3,2,Josh Giddey
1610612760,OKC,2024-03-31T00:00:00,71,51,20,0.718,2443.97,763,1416,0.539,92,252,0.365,532,610,0.872,62,332,394,447,156,148,64,73,179,458,2150,538,3773.3,8,0,3507.0,2,1,2,1,1,1,1,1,1,2,3,2,2,2,1,2,2,1,2,1,2,5,5,2,1,1,1,2,3,1,Shai Gilgeous-Alexander
1610612764,WAS,2024-04-02T00:00:00,45,9,36,0.2,345.25166666666667,56,115,0.487,8,30,0.267,24,31,0.774,29,46,75,23,22,9,7,6,34,20,144,56,294.5,0,0,282.0,2,4,3,4,3,3,2,4,2,1,3,3,3,3,3,3,3,3,1,2,3,2,2,3,3,2,3,1,1,3,Anthony Gill
1610612750,MIN,2024-04-02T00:00:00,69,49,20,0.71,2353.713333333333,364,555,0.656,0,3,0.0,222,349,0.636,253,635,888,88,105,42,146,53,216,351,950,405,2606.6,49,0,2302.0,6,4,3,2,3,5,5,7,1,3,1,6,6,5,4,6,6,7,10,9,5,9,9,5,6,4,6,4,1,6,Rudy Gobert
1610612756,PHX,2024-02-06T00:00:00,40,23,17,0.575,558.5266666666666,75,193,0.389,23,80,0.288,25,29,0.862,40,77,117,78,29,23,9,16,43,23,198,-22,522.4,0,0,480.0,2,1,3,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,Jordan Goodwin
1610612756,PHX,2024-04-01T00:00:00,62,37,25,0.597,1762.99,261,583,0.448,143,372,0.384,48,60,0.8,16,104,120,132,69,57,28,39,76,59,713,105,1241.0,0,0,1278.0,6,4,7,5,9,10,10,7,4,4,6,16,16,11,9,9,9,11,13,5,3,9,8,15,10,4,9,3,1,9,Eric Gordon
1610612744,GSW,2024-04-02T00:00:00,50,30,20,0.6,1337.5183333333334,174,349,0.499,45,117,0.385,53,70,0.757,70,292,362,300,121,49,42,17,150,114,446,143,1482.4,8,1,1335.0,10,11,6,8,9,8,9,3,7,10,2,11,11,5,6,9,9,8,9,11,10,5,3,9,8,10,9,7,6,9,Draymond Green
1610612742,DAL,2024-03-14T00:00:00,54,31,23,0.574,1436.415,175,355,0.493,71,177,0.401,37,55,0.673,38,136,174,125,57,45,9,29,105,73,458,-49,959.3,0,0,936.0,3,2,2,2,2,2,2,3,1,1,2,2,2,3,3,1,2,1,2,1,2,4,2,2,2,4,2,3,1,2,Josh Green
1610612752,NYK,2024-01-30T00:00:00,45,29,16,0.644,909.5733333333334,113,286,0.395,77,212,0.363,24,34,0.706,14,74,88,52,21,30,3,13,66,28,327,5,588.6,0,0,610.0,3,2,2,1,2,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,4,3,2,2,2,2,2,1,1,2,Quentin Grimes
1610612754,IND,2024-04-01T00:00:00,63,36,27,0.571,2025.9283333333333,463,969,0.478,179,486,0.368,179,208,0.861,34,215,249,695,145,74,42,53,67,154,1284,257,2828.3,42,1,2639.0,1,1,2,1,1,1,1,3,1,1,5,1,1,2,3,1,1,1,1,4,1,5,2,2,1,1,1,1,1,1,Tyrese Haliburton
1610612748,MIA,2024-01-05T00:00:00,8,3,5,0.375,76.02166666666666,4,14,0.286,1,8,0.125,1,2,0.5,2,4,6,8,3,0,0,1,8,1,10,21,26.2,0,0,25.0,6,5,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,1,6,2,1,6,R.J. Hampton
1610612742,DAL,2024-04-02T00:00:00,72,44,28,0.611,1975.611666666667,371,915,0.405,201,557,0.361,139,163,0.853,21,218,239,126,63,38,6,31,97,152,1082,51,1626.8,0,0,1736.0,3,1,4,1,5,4,1,7,4,1,5,6,7,3,5,2,2,6,7,7,8,7,4,6,4,6,5,3,1,4,Tim Hardaway Jr.
1610612746,LAC,2024-04-02T00:00:00,68,43,25,0.632,2362.635,335,774,0.433,178,458,0.389,285,325,0.877,33,315,348,581,176,76,57,41,123,227,1133,280,2645.1,22,2,2506.0,10,9,8,11,9,10,10,14,8,9,2,13,13,4,13,8,10,6,11,11,4,4,6,13,10,8,10,8,10,10,James Harden
1610612742,DAL,2024-04-02T00:00:00,66,39,27,0.591,890.47,178,435,0.409,77,210,0.367,49,64,0.766,16,94,110,99,50,18,4,23,69,71,482,-83,778.5,0,0,812.0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,Jaden Hardy
1610612752,NYK,2024-04-02T00:00:00,74,43,31,0.581,2456.04,254,608,0.418,75,246,0.305,79,102,0.775,118,492,610,296,107,67,22,48,151,108,662,296,1998.0,18,6,1821.0,1,1,6,2,1,1,1,8,4,3,8,4,4,3,1,1,1,1,1,1,3,9,8,2,1,1,1,1,1,1,Josh Hart
1610612752,NYK,2024-04-02T00:00:00,69,42,27,0.609,1716.6,208,327,0.636,1,3,0.333,100,137,0.73,223,349,572,160,79,77,77,26,193,122,517,357,1826.4,8,0,1558.0,2,2,5,2,1,2,2,2,5,6,2,1,1,2,1,1,1,1,2,1,1,7,6,2,2,1,1,1,1,1,Isaiah Hartenstein
1610612738,BOS,2024-04-01T00:00:00,72,57,15,0.792,1540.14,220,473,0.465,179,408,0.439,15,17,0.882,40,207,247,67,31,34,23,10,91,15,634,400,1170.9,0,0,1241.0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,Sam Hauser
1610612740,NOP,2024-04-01T00:00:00,64,37,27,0.578,1140.0833333333333,172,450,0.382,107,293,0.365,67,80,0.838,28,117,145,70,38,18,6,17,71,43,518,16,831.0,0,0,888.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jordan Hawkins
1610612760,OKC,2024-04-02T00:00:00,21,15,6,0.714,348.55,33,81,0.407,13,24,0.542,18,26,0.692,11,40,51,36,9,7,1,7,18,17,97,-40,227.2,0,0,213.0,14,13,2,1,14,14,14,15,14,14,1,14,14,14,14,14,14,14,14,14,14,2,2,14,14,11,14,11,1,14,Gordon Hayward
1610612766,CHA,2023-12-26T00:00:00,25,7,18,0.28,797.8833333333333,139,297,0.468,22,61,0.361,62,81,0.765,25,92,117,116,51,28,12,11,46,72,362,-133,745.4,0,0,697.0,13,14,3,14,13,13,12,7,13,13,9,13,13,12,13,13,13,12,13,13,12,3,3,13,13,13,13,11,1,13,Gordon Hayward
1610612762,UTA,2024-04-02T00:00:00,34,11,23,0.324,713.2816666666666,91,207,0.44,44,122,0.361,20,25,0.8,40,118,158,22,23,21,26,11,72,17,246,-132,586.6,1,0,564.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Taylor Hendricks
1610612748,MIA,2024-02-23T00:00:00,36,19,17,0.528,1209.361666666667,283,648,0.437,117,293,0.399,66,79,0.835,18,173,191,158,77,29,3,41,51,68,749,-23,1234.2,2,0,1279.0,5,5,1,5,5,4,4,4,3,5,1,5,5,4,4,5,5,4,5,5,5,3,1,5,4,4,5,4,2,5,Tyler Herro
1610612754,IND,2024-02-06T00:00:00,52,29,23,0.558,1335.7383333333332,229,517,0.443,137,357,0.384,28,33,0.848,34,133,167,139,62,43,31,20,103,21,623,91,1191.9,0,0,1214.0,8,5,4,1,7,7,7,6,7,7,8,10,9,7,6,8,7,6,8,7,2,3,5,10,7,1,7,7,1,7,Buddy Hield
1610612748,MIA,2024-04-02T00:00:00,59,35,24,0.593,1181.0083333333334,134,293,0.457,69,170,0.406,23,33,0.697,52,119,171,59,29,47,26,14,103,36,360,-11,843.7,0,0,805.0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,4,4,1,1,1,1,2,1,1,Haywood Highsmith
1610612738,BOS,2024-04-01T00:00:00,64,50,14,0.781,2119.5616666666665,308,644,0.478,131,301,0.435,60,72,0.833,78,271,349,314,116,59,49,27,104,82,807,426,1904.8,7,0,1817.0,11,1,1,1,9,12,12,5,3,6,1,14,14,4,3,2,2,11,13,14,3,2,3,12,12,2,11,11,5,11,Jrue Holiday
1610612764,WAS,2024-03-27T00:00:00,17,4,13,0.235,317.50166666666667,49,88,0.557,1,3,0.333,22,26,0.846,38,66,104,10,12,8,10,14,41,20,121,-56,302.8,3,0,272.0,10,10,1,8,9,9,9,9,7,7,4,8,8,1,8,8,8,9,9,8,9,3,2,8,9,6,8,6,1,8,Richaun Holmes
1610612742,DAL,2024-02-05T00:00:00,23,9,14,0.391,236.6083333333333,33,59,0.559,0,0,0.0,12,21,0.571,33,45,78,15,12,3,9,4,33,15,78,-34,218.1,1,0,195.0,9,8,2,4,10,10,10,7,8,8,8,10,9,10,9,10,10,8,9,9,10,1,1,10,10,3,10,7,1,10,Richaun Holmes
1610612760,OKC,2024-04-02T00:00:00,75,52,23,0.693,2240.99,467,877,0.532,121,322,0.376,197,246,0.801,116,474,590,189,121,47,178,58,182,227,1252,379,2797.5,22,0,2602.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Chet Holmgren
1610612738,BOS,2024-04-01T00:00:00,61,48,13,0.787,1658.618333333333,199,393,0.506,102,242,0.421,25,28,0.893,79,316,395,161,44,36,58,10,90,27,525,397,1478.5,3,0,1371.0,14,3,2,1,14,15,15,9,2,5,6,14,15,1,13,14,13,13,14,13,14,3,4,16,15,2,14,15,3,14,Al Horford
1610612762,UTA,2024-04-02T00:00:00,47,12,35,0.255,892.375,159,403,0.395,52,158,0.329,77,96,0.802,20,89,109,165,57,42,16,21,82,73,447,-93,942.3,1,0,889.0,4,4,3,5,4,4,4,5,2,3,1,4,4,1,4,4,4,3,4,3,4,2,2,4,4,5,4,3,1,4,Talen Horton-Tucker
1610612758,SAC,2024-03-18T00:00:00,64,37,27,0.578,1562.2266666666667,248,560,0.443,123,341,0.361,36,47,0.766,38,186,224,166,53,45,23,15,135,45,655,75,1323.8,2,0,1304.0,5,4,1,3,6,6,6,3,6,5,6,6,6,4,3,5,6,6,6,6,5,1,1,6,6,3,6,2,1,6,Kevin Huerter
1610612746,LAC,2024-04-02T00:00:00,33,18,15,0.545,442.7316666666667,70,191,0.366,33,105,0.314,14,18,0.778,4,32,36,72,39,20,3,16,42,29,187,-32,368.2,1,0,374.0,3,3,3,4,3,3,3,4,3,3,4,4,4,3,4,4,4,3,3,3,3,2,2,3,3,3,3,1,1,3,Bones Hyland
1610612740,NOP,2024-03-21T00:00:00,63,38,25,0.603,2079.2883333333334,494,1008,0.49,85,239,0.356,246,307,0.801,43,276,319,363,161,50,40,47,145,239,1319,203,2355.3,3,1,2266.0,2,1,2,1,4,3,3,2,3,3,5,4,4,5,4,3,3,1,2,2,2,3,4,5,3,1,2,6,2,3,Brandon Ingram
1610612742,DAL,2024-04-02T00:00:00,53,34,19,0.642,1833.3516666666667,512,1036,0.494,158,383,0.413,162,179,0.905,39,220,259,276,92,67,23,34,102,158,1344,213,2246.8,5,0,2217.0,8,7,7,6,8,7,8,3,4,4,3,10,10,6,8,2,2,8,10,7,5,4,4,8,7,6,8,6,4,8,Kyrie Irving
1610612754,IND,2024-04-01T00:00:00,56,34,22,0.607,719.8233333333334,149,222,0.671,0,4,0.0,71,100,0.71,85,141,226,47,38,34,55,21,131,90,369,3,939.7,4,0,820.0,2,1,1,1,2,2,2,1,3,3,3,2,2,1,2,2,2,2,3,1,2,2,2,2,2,1,2,2,1,2,Isaiah Jackson
1610612744,GSW,2024-04-02T00:00:00,61,34,27,0.557,965.76,200,284,0.704,0,1,0.0,61,111,0.55,118,177,295,70,41,25,63,33,99,77,461,45,1143.0,5,0,1002.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Trayce Jackson-Davis
1610612748,MIA,2024-04-02T00:00:00,68,40,28,0.588,1956.1483333333333,317,650,0.488,58,186,0.312,129,160,0.806,76,186,262,174,104,71,15,61,154,121,821,30,1550.4,1,0,1487.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaime Jaquez Jr.
1610612752,NYK,2024-03-31T00:00:00,16,10,6,0.625,44.59166666666667,6,17,0.353,2,10,0.2,0,2,0.0,0,5,5,5,3,0,1,1,2,1,14,-5,27.5,0,0,28.0,2,1,2,2,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,3,2,2,4,4,4,4,1,1,4,DaQuan Jeffries
1610612760,OKC,2024-04-02T00:00:00,71,49,22,0.69,1314.97,203,448,0.453,137,328,0.418,40,46,0.87,27,134,161,88,43,40,19,15,80,83,583,314,1042.2,0,0,1087.0,2,1,3,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,4,3,2,2,1,2,1,1,2,Isaiah Joe
1610612760,OKC,2024-02-27T00:00:00,9,7,2,0.778,66.2,5,16,0.313,1,3,0.333,0,0,0.0,4,6,10,4,4,1,0,2,5,0,11,-7,28.0,0,0,28.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Keyontae Johnson
1610612758,SAC,2024-04-02T00:00:00,24,13,11,0.542,145.375,21,55,0.382,1,15,0.067,2,5,0.4,14,17,31,14,6,4,1,3,19,5,45,-13,112.2,0,0,101.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colby Jones
1610612740,NOP,2024-04-01T00:00:00,69,42,27,0.609,2071.125,271,536,0.506,105,248,0.423,122,142,0.859,70,174,244,179,81,95,61,36,203,126,769,197,1717.3,0,0,1609.0,2,1,1,1,2,2,2,1,1,1,1,3,3,1,3,2,3,1,3,3,1,2,1,3,1,1,2,2,1,2,Herbert Jones
1610612764,WAS,2024-03-14T00:00:00,66,11,55,0.167,1932.6666666666667,326,666,0.489,106,256,0.414,32,40,0.8,20,159,179,485,66,71,18,23,48,49,790,-497,1933.3,9,1,1738.0,6,9,9,9,2,1,2,1,2,2,1,8,8,6,4,2,2,1,2,4,1,8,6,7,2,9,1,1,1,1,Tyus Jones
1610612742,DAL,2024-04-02T00:00:00,70,42,28,0.6,1628.7966666666666,219,450,0.487,75,216,0.347,87,122,0.713,74,160,234,68,60,49,44,23,108,112,600,21,1201.8,2,0,1163.0,1,1,7,2,1,1,1,7,1,1,1,2,2,5,3,2,2,1,1,2,2,8,6,1,1,4,1,1,1,1,Derrick Jones Jr.
1610612744,GSW,2024-02-07T00:00:00,26,10,16,0.385,295.8933333333333,23,64,0.359,13,42,0.31,4,7,0.571,6,24,30,42,12,4,3,2,25,8,63,-12,171.0,0,0,162.0,13,13,4,11,13,13,14,13,11,10,11,14,14,14,13,13,13,13,13,14,13,1,2,14,13,8,13,5,1,13,Cory Joseph
1610612748,MIA,2024-04-02T00:00:00,39,20,19,0.513,730.945,93,212,0.439,50,122,0.41,25,39,0.641,23,135,158,80,36,22,13,7,69,46,261,160,639.6,0,0,619.0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,Nikola Jovic
1610612762,UTA,2024-03-31T00:00:00,14,3,11,0.214,209.36166666666668,28,66,0.424,16,50,0.32,1,1,1.0,5,17,22,11,6,0,0,2,17,4,73,2,109.9,0,0,122.0,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2,Johnny Juzang
1610612762,UTA,2024-04-02T00:00:00,64,26,38,0.406,1493.1066666666666,229,350,0.654,4,19,0.211,56,93,0.602,165,316,481,60,66,30,154,32,132,85,518,-149,1671.2,7,0,1431.0,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,Walker Kessler
1610612764,WAS,2024-04-02T00:00:00,74,15,59,0.203,1843.305,348,719,0.484,164,436,0.376,104,144,0.722,27,176,203,127,85,39,15,47,127,107,964,-388,1475.1,1,0,1566.0,2,3,3,3,2,1,1,2,1,1,2,1,1,3,3,1,3,1,1,1,2,3,3,1,1,3,1,1,1,1,Corey Kispert
1610612742,DAL,2024-04-02T00:00:00,38,23,15,0.605,769.1,53,130,0.408,26,81,0.321,23,35,0.657,23,99,122,59,24,15,24,4,71,40,155,68,482.9,1,0,440.0,6,5,1,3,7,7,7,6,7,7,6,7,7,7,7,7,7,5,7,6,7,1,1,7,7,4,7,4,1,7,Maxi Kleber
1610612738,BOS,2024-04-01T00:00:00,56,43,13,0.768,863.4366666666666,122,177,0.689,0,0,0.0,44,49,0.898,105,123,228,56,20,21,55,11,72,63,288,143,853.6,0,0,724.0,2,2,6,2,1,1,3,1,7,9,7,1,1,1,1,1,1,1,3,2,1,10,9,1,2,1,1,3,1,1,Luke Kornet
1610612744,GSW,2024-03-26T00:00:00,70,36,34,0.514,1843.525,438,828,0.529,50,158,0.316,214,289,0.74,88,245,333,148,116,51,34,72,159,207,1140,129,1900.6,4,0,1841.0,1,3,3,3,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,Jonathan Kuminga
1610612764,WAS,2024-03-29T00:00:00,69,13,56,0.188,2242.5916666666667,601,1297,0.463,149,445,0.335,185,239,0.774,62,390,452,293,188,36,48,52,153,190,1536,-554,2581.9,13,0,2598.0,3,7,7,7,3,1,1,1,3,2,4,2,2,1,4,4,4,1,2,4,2,4,5,2,1,7,1,4,3,1,Kyle Kuzma
1610612742,DAL,2024-03-31T00:00:00,36,23,13,0.639,253.795,47,98,0.48,13,42,0.31,13,21,0.619,12,24,36,14,10,10,3,6,20,12,120,33,213.2,0,0,209.0,1,1,3,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,A.J. Lawson
1610612756,PHX,2024-03-09T00:00:00,21,12,9,0.571,177.73833333333334,18,53,0.34,2,16,0.125,29,39,0.744,9,22,31,30,8,7,3,7,13,26,67,16,171.2,0,0,150.0,4,3,2,2,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4,3,2,2,4,4,1,4,3,1,4,Saben Lee
1610612758,SAC,2024-04-02T00:00:00,41,22,19,0.537,381.0033333333333,47,75,0.627,0,3,0.0,18,30,0.6,43,74,117,38,24,11,30,10,55,24,112,129,408.4,0,0,349.0,8,6,5,4,9,9,10,1,11,8,11,10,10,12,9,9,9,8,10,9,8,5,4,10,9,1,9,10,1,9,Alex Len
1610612746,LAC,2024-03-31T00:00:00,68,44,24,0.647,2330.04,610,1162,0.525,140,336,0.417,253,286,0.885,84,332,416,244,119,111,59,30,97,287,1613,392,2869.2,4,1,2753.0,3,6,12,10,3,2,2,1,2,2,2,6,6,3,4,7,5,4,4,5,2,6,6,4,2,6,3,9,1,2,Kawhi Leonard
1610612762,UTA,2024-04-02T00:00:00,10,1,9,0.1,74.89333333333333,10,24,0.417,2,10,0.2,5,6,0.833,4,4,8,14,5,2,1,0,3,5,27,-18,61.6,0,0,57.0,5,5,3,5,5,5,5,2,4,5,4,5,5,4,4,5,5,5,5,5,3,1,2,5,5,4,5,1,1,5,Kira Lewis Jr.
1610612740,NOP,2024-01-13T00:00:00,15,9,6,0.6,143.56,16,52,0.308,2,20,0.1,10,11,0.909,4,10,14,18,8,5,1,4,8,8,44,-19,97.8,0,0,90.0,4,3,2,1,4,4,4,5,4,4,5,3,4,1,4,4,4,4,4,4,3,3,3,4,4,5,4,1,1,4,Kira Lewis Jr.
1610612740,NOP,2024-01-27T00:00:00,8,3,5,0.375,23.08333333333333,1,6,0.167,0,5,0.0,2,2,1.0,0,5,5,1,2,2,2,0,2,1,4,-4,21.5,0,0,18.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,E.J. Liddell
1610612756,PHX,2024-03-29T00:00:00,40,24,16,0.6,445.85,54,116,0.466,21,66,0.318,17,20,0.85,14,59,73,21,13,10,10,6,38,18,146,-77,312.1,0,0,301.0,5,2,1,1,5,5,5,2,4,4,4,5,5,1,5,5,5,5,5,4,5,1,1,5,5,4,5,3,1,5,Nassir Little
1610612742,DAL,2024-03-31T00:00:00,55,35,20,0.636,1294.2816666666668,221,296,0.747,0,2,0.0,41,81,0.506,135,243,378,60,50,36,77,20,144,75,483,144,1315.6,8,0,1147.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Dereck Lively II
1610612744,GSW,2024-04-02T00:00:00,68,39,29,0.574,1117.9533333333334,128,211,0.607,0,1,0.0,51,75,0.68,132,258,390,128,47,24,23,22,146,67,307,-24,1061.0,1,0,919.0,4,6,7,6,5,4,4,3,7,7,7,4,5,2,4,3,4,3,3,5,5,5,6,4,4,8,4,3,1,4,Kevon Looney
1610612748,MIA,2024-04-02T00:00:00,48,27,21,0.563,837.86,137,313,0.438,76,219,0.347,83,106,0.783,50,245,295,108,39,16,10,8,86,95,433,80,988.0,4,0,964.0,12,7,7,6,12,12,12,8,10,9,13,14,14,16,13,12,12,10,14,12,12,3,6,13,12,7,12,16,2,12,Kevin Love
1610612748,MIA,2024-01-21T00:00:00,37,21,16,0.568,1037.0633333333333,103,242,0.426,62,161,0.385,35,42,0.833,25,104,129,147,53,39,15,13,94,62,303,13,787.3,1,0,749.0,17,15,4,10,17,17,17,10,14,14,6,18,18,9,16,16,16,17,17,17,11,3,5,18,17,16,17,16,14,17,Kyle Lowry
