TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,PLAYER_NAME
1610612761,TOR,2023-12-29T00:00:00,27,11,16,0.407,900.225,157,321,0.489,61,163,0.374,33,46,0.717,24,82,106,72,43,28,13,20,62,42,408,37,723.2,0,0,729.0,7,8,2,8,7,7,7,3,7,7,4,7,7,5,7,7,7,5,7,8,8,2,2,7,7,7,7,5,1,7,OG Anunoby
1610612757,POR,2024-04-01T00:00:00,49,12,37,0.245,1578.635,361,623,0.579,1,4,0.25,56,69,0.812,156,384,540,80,89,47,38,37,104,70,779,-271,1713.0,27,0,1570.0,5,6,5,5,5,5,5,5,5,5,3,6,6,1,4,5,5,5,5,2,6,1,1,6,5,5,5,5,1,5,Deandre Ayton
-1,TOT,2024-04-02T00:00:00,50,7,43,0.14,1053.3516666666667,239,408,0.586,9,23,0.391,96,126,0.762,130,182,312,55,59,20,33,38,81,107,583,-137,1139.9,10,0,1065.0,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,Marvin Bagley III
1610612765,DET,2024-01-12T00:00:00,26,2,24,0.077,478.4033333333333,107,181,0.591,1,6,0.167,50,61,0.82,46,72,118,27,29,5,14,14,40,51,265,-74,475.1,1,0,449.0,5,7,6,8,7,7,7,1,8,8,8,4,5,1,6,7,7,5,5,8,5,2,1,6,6,3,7,8,1,7,Marvin Bagley III
1610612755,PHI,2024-03-31T00:00:00,53,26,27,0.491,702.5166666666667,94,188,0.5,24,60,0.4,32,48,0.667,74,150,224,40,39,22,55,12,95,45,244,-48,764.8,1,0,686.0,3,2,3,2,5,6,6,1,5,6,1,5,5,5,4,5,5,4,4,3,5,2,4,4,6,4,5,4,1,5,Mo Bamba
1610612753,ORL,2024-04-01T00:00:00,73,43,30,0.589,2539.7616666666668,583,1263,0.462,110,313,0.351,351,493,0.712,74,421,495,388,228,68,44,81,141,338,1627,25,2911.0,14,2,2844.0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,Paolo Banchero
1610612763,MEM,2024-03-27T00:00:00,42,14,28,0.333,1442.8483333333334,360,776,0.464,137,360,0.381,140,161,0.87,36,149,185,230,112,43,22,61,120,125,997,-201,1647.0,3,0,1679.0,4,4,3,4,4,3,3,3,3,3,4,2,2,3,3,4,4,2,2,3,2,2,1,2,3,4,3,1,1,3,Desmond Bane
-1,TOT,2024-04-01T00:00:00,48,22,26,0.458,834.12,159,381,0.417,49,147,0.333,72,93,0.774,38,111,149,94,60,26,17,28,57,64,439,-188,827.8,1,0,817.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Dalano Banton
1610612757,POR,2024-04-01T00:00:00,24,4,20,0.167,663.0266666666666,140,330,0.424,47,131,0.359,56,73,0.767,26,88,114,75,50,21,14,25,37,49,383,-208,687.3,1,0,689.0,3,4,3,4,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,4,3,1,1,4,1,1,1,1,Dalano Banton
1610612759,SAS,2024-03-27T00:00:00,33,7,26,0.212,419.54,56,113,0.496,3,9,0.333,29,42,0.69,45,68,113,36,9,12,14,8,47,31,144,-32,402.6,0,0,348.0,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,Dominick Barlow
1610612761,TOR,2024-03-01T00:00:00,60,22,38,0.367,2094.248333333333,447,942,0.475,101,296,0.341,196,251,0.781,141,353,494,363,165,75,88,48,118,215,1191,-144,2652.3,25,4,2475.0,3,3,2,3,3,3,2,2,1,1,1,1,1,1,3,2,3,2,1,3,1,3,1,2,1,3,1,1,1,1,Scottie Barnes
-1,TOT,2024-04-02T00:00:00,54,24,30,0.444,1702.4016666666666,396,807,0.491,88,236,0.373,184,261,0.705,46,239,285,177,107,28,20,83,117,186,1064,-129,1708.5,1,0,1710.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,RJ Barrett
1610612761,TOR,2024-04-02T00:00:00,28,9,19,0.321,935.8933333333332,232,419,0.554,45,106,0.425,81,137,0.591,27,147,174,114,60,16,11,42,72,101,590,-112,990.8,1,0,977.0,5,6,2,5,5,5,5,1,5,6,1,6,5,6,5,5,5,5,5,5,5,2,2,5,5,4,5,5,1,5,RJ Barrett
1610612759,SAS,2023-12-01T00:00:00,19,3,16,0.158,205.275,29,40,0.725,0,1,0.0,5,6,0.833,23,53,76,21,15,8,17,1,31,10,63,-46,245.7,0,0,210.0,3,3,2,3,2,3,3,1,2,3,2,3,3,1,2,2,2,2,2,2,2,1,1,3,3,3,2,2,1,2,Charles Bassey
1610612739,CLE,2024-03-25T00:00:00,13,7,6,0.538,101.565,12,37,0.324,9,28,0.321,1,4,0.25,1,10,11,7,2,1,2,2,5,5,34,-58,64.7,0,0,67.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Emoni Bates
-1,TOT,2024-03-23T00:00:00,53,29,24,0.547,664.59,72,166,0.434,21,69,0.304,32,42,0.762,31,79,110,38,15,25,22,16,35,26,197,-55,512.0,0,0,460.0,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,Keita Bates-Diop
1610612751,BKN,2024-03-23T00:00:00,14,6,8,0.429,67.59,8,16,0.5,1,5,0.2,6,6,1.0,1,8,9,4,2,3,2,1,2,4,23,-13,52.8,0,0,47.0,7,7,2,3,8,8,8,3,8,8,8,8,8,1,8,8,8,7,8,7,8,1,1,8,8,3,8,2,1,8,Keita Bates-Diop
-1,TOT,2024-04-02T00:00:00,54,30,24,0.556,1351.545,107,227,0.471,66,162,0.407,15,21,0.714,66,156,222,112,37,41,36,1,101,24,295,130,923.4,0,0,849.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Nicolas Batum
1610612755,PHI,2024-04-02T00:00:00,51,28,23,0.549,1297.4366666666667,104,219,0.475,64,155,0.413,15,21,0.714,66,149,215,107,36,38,32,1,96,24,287,130,879.5,0,0,813.0,14,12,4,10,14,15,15,2,13,14,1,15,15,14,7,13,14,11,14,14,12,2,6,16,15,7,14,11,6,14,Nicolas Batum
1610612749,MIL,2024-04-02T00:00:00,72,44,28,0.611,2151.903333333333,299,667,0.448,211,502,0.42,24,34,0.706,41,230,271,98,51,57,9,26,148,38,833,345,1452.2,1,0,1545.0,3,3,5,4,1,3,4,4,2,2,2,6,6,8,1,1,1,2,4,1,3,7,10,3,3,1,2,1,1,2,Malik Beasley
1610612749,MIL,2024-03-24T00:00:00,46,30,16,0.652,592.955,75,157,0.478,28,72,0.389,19,28,0.679,22,74,96,30,27,12,6,16,53,20,197,-11,384.2,0,0,387.0,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,MarJon Beauchamp
-1,TOT,2024-04-01T00:00:00,37,18,19,0.486,538.8533333333334,71,185,0.384,62,160,0.388,27,30,0.9,7,42,49,30,11,19,9,6,42,23,231,-60,407.8,0,0,428.0,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,Davis Bertans
-1,TOT,2024-04-02T00:00:00,69,41,28,0.594,1356.0883333333334,143,352,0.406,54,169,0.32,70,86,0.814,44,169,213,194,62,40,31,13,123,90,410,-74,1107.6,1,0,1013.0,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,Patrick Beverley
1610612749,MIL,2024-04-02T00:00:00,22,14,8,0.636,437.0416666666667,39,111,0.351,19,60,0.317,19,23,0.826,14,54,68,50,13,16,13,5,40,27,116,-59,346.6,0,0,311.0,12,12,2,5,13,14,14,14,14,13,13,12,12,2,14,13,13,13,14,14,13,3,2,14,14,13,13,9,1,13,Patrick Beverley
1610612755,PHI,2024-02-07T00:00:00,47,27,20,0.574,919.0466666666666,104,241,0.432,35,109,0.321,51,63,0.81,30,115,145,144,49,24,18,8,83,63,294,-15,761.0,1,0,702.0,8,8,8,9,9,8,8,2,11,10,12,6,6,5,9,9,8,8,8,11,11,5,4,9,8,12,9,7,1,9,Patrick Beverley
1610612737,ATL,2024-03-10T00:00:00,63,28,35,0.444,2061.6583333333333,290,697,0.416,113,358,0.316,170,203,0.837,167,244,411,92,54,51,11,49,88,139,863,-19,1626.2,8,0,1603.0,3,1,2,2,2,2,2,2,3,3,5,3,3,4,1,3,2,3,3,3,4,4,3,2,2,2,2,1,1,2,Saddiq Bey
1610612753,ORL,2024-03-30T00:00:00,57,32,25,0.561,932.5866666666668,124,203,0.611,2,13,0.154,54,82,0.659,108,170,278,78,42,30,71,15,104,76,304,40,1015.6,5,0,864.0,1,1,4,2,1,2,2,1,5,5,6,2,2,5,1,1,1,1,2,1,1,4,5,2,2,1,1,1,1,1,Goga Bitadze
1610612741,CHI,2024-04-01T00:00:00,19,8,11,0.421,227.64166666666668,28,68,0.412,11,36,0.306,3,4,0.75,6,24,30,13,7,3,2,4,20,7,70,-33,133.5,0,0,134.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Onuralp Bitim
-1,TOT,2024-03-29T00:00:00,37,18,19,0.486,757.745,68,123,0.553,0,0,0.0,24,50,0.48,60,137,197,53,42,11,35,13,88,44,160,-65,571.9,2,0,502.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bismack Biyombo
1610612763,MEM,2024-01-09T00:00:00,30,14,16,0.467,718.0883333333334,67,119,0.563,0,0,0.0,22,46,0.478,57,134,191,51,38,10,34,11,82,42,156,-62,555.7,2,0,486.0,13,12,3,6,12,13,13,6,1,4,1,13,13,12,13,12,12,5,11,11,12,3,3,13,13,7,12,12,1,12,Bismack Biyombo
1610612753,ORL,2024-03-30T00:00:00,65,37,28,0.569,1133.66,111,242,0.459,35,91,0.385,49,80,0.613,33,105,138,90,53,35,21,16,108,77,306,-27,721.6,0,0,681.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Anthony Black
1610612737,ATL,2024-04-01T00:00:00,72,34,38,0.472,2178.141666666667,434,1007,0.431,221,584,0.378,134,147,0.912,50,203,253,226,97,88,22,48,163,117,1223,191,2098.6,1,0,2143.0,2,1,5,5,1,1,1,5,1,1,4,1,2,1,1,2,1,3,4,1,1,7,6,4,1,2,1,2,1,1,Bogdan Bogdanovic
-1,TOT,2024-04-02T00:00:00,50,14,36,0.28,1358.47,281,622,0.452,121,308,0.393,110,141,0.78,21,122,143,92,95,28,5,41,91,108,793,-323,1106.6,1,0,1215.0,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,Bojan Bogdanovic
1610612765,DET,2024-02-04T00:00:00,28,3,25,0.107,920.9333333333332,199,425,0.468,86,207,0.415,81,104,0.779,13,81,94,71,63,23,4,29,57,83,565,-251,802.3,1,0,870.0,10,12,6,12,10,10,10,4,10,10,2,10,10,12,11,10,10,9,10,10,6,3,3,10,10,9,10,2,1,10,Bojan Bogdanovic
-1,TOT,2024-04-01T00:00:00,5,2,3,0.4,30.51333333333333,2,4,0.5,0,0,0.0,0,0,0.0,2,6,8,0,1,0,0,0,5,1,4,-4,12.6,0,0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Marques Bolden
1610612749,MIL,2023-12-17T00:00:00,2,2,0,1.0,2.9633333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,8,2.4,0,0,2.0,3,1,1,1,3,3,3,3,1,1,1,2,2,2,3,3,3,1,3,3,2,1,2,3,3,1,4,1,1,4,Marques Bolden
1610612761,TOR,2024-03-09T00:00:00,50,16,34,0.32,704.8833333333333,110,217,0.507,31,94,0.33,71,92,0.772,62,145,207,23,28,14,24,14,68,87,322,28,690.9,0,0,659.0,5,6,5,7,5,5,5,2,5,5,2,5,5,5,5,5,5,5,4,5,5,3,3,5,5,4,5,6,1,5,Chris Boucher
1610612759,SAS,2024-04-02T00:00:00,71,16,55,0.225,1468.243333333333,251,582,0.431,81,241,0.336,54,61,0.885,27,111,138,150,83,25,7,39,88,58,637,-360,1040.6,0,0,1070.0,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,2,Malaki Branham
1610612743,DEN,2024-04-02T00:00:00,76,53,23,0.697,1493.76,199,437,0.455,54,144,0.375,87,125,0.696,69,206,275,114,51,36,32,46,128,79,539,-61,1193.0,1,0,1118.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,Christian Braun
1610612751,BKN,2024-04-01T00:00:00,76,29,47,0.382,2690.998333333333,542,1240,0.437,206,559,0.369,254,312,0.814,64,289,353,283,157,78,28,52,110,247,1544,-186,2553.1,3,0,2598.0,3,5,6,6,2,1,1,6,1,1,5,1,1,6,4,1,1,1,1,4,6,7,2,1,1,6,1,1,1,1,Mikal Bridges
1610612757,POR,2024-02-02T00:00:00,39,15,24,0.385,1120.8166666666666,218,496,0.44,82,199,0.412,95,116,0.819,28,120,148,214,60,27,8,29,58,93,613,-81,1156.6,4,0,1127.0,7,7,6,8,8,8,8,7,4,5,3,7,7,8,7,8,8,5,8,8,8,1,1,7,8,8,7,4,3,7,Malcolm Brogdon
1610612751,BKN,2024-01-03T00:00:00,10,3,7,0.3,104.02333333333333,15,46,0.326,11,32,0.344,1,2,0.5,7,11,18,5,3,1,1,4,3,1,42,28,74.1,0,0,80.0,4,3,2,2,4,3,3,3,3,4,2,4,3,4,4,4,4,4,4,4,4,2,1,4,3,1,4,1,1,4,Armoni Brooks
1610612745,HOU,2024-04-02T00:00:00,66,34,32,0.515,2033.0633333333333,299,698,0.428,119,337,0.353,111,132,0.841,47,178,225,110,84,56,9,29,215,106,828,19,1374.0,1,0,1412.0,5,3,5,4,4,5,5,3,4,4,4,5,5,2,4,3,4,5,5,5,5,3,3,6,5,4,5,1,1,5,Dillon Brooks
-1,TOT,2024-04-02T00:00:00,63,25,38,0.397,1776.0,259,552,0.469,51,158,0.323,112,133,0.842,53,222,275,182,81,58,17,40,140,93,681,-170,1428.0,2,0,1339.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bruce Brown
1610612761,TOR,2024-04-02T00:00:00,30,6,24,0.2,795.4216666666666,110,238,0.462,18,57,0.316,45,51,0.882,28,93,121,82,40,23,9,20,59,34,283,-250,607.2,1,0,568.0,7,7,3,7,7,7,7,5,6,7,5,6,7,1,6,7,7,7,7,7,6,1,1,7,7,7,7,4,2,7,Bruce Brown
1610612757,POR,2024-04-01T00:00:00,20,4,16,0.2,170.07833333333335,26,53,0.491,0,0,0.0,6,25,0.24,30,40,70,7,8,3,7,10,23,22,58,-56,174.5,0,0,155.0,4,5,5,6,4,5,4,5,1,1,1,5,5,6,3,5,4,2,4,3,4,5,3,4,5,6,5,4,1,5,Moses Brown
-1,TOT,2024-04-01T00:00:00,52,29,23,0.558,650.4133333333333,71,183,0.388,41,120,0.342,28,33,0.848,19,96,115,49,26,14,2,10,35,25,211,-79,444.5,0,0,448.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,Troy Brown Jr.
1610612765,DET,2024-04-01T00:00:00,15,1,14,0.067,240.6233333333333,19,65,0.292,10,36,0.278,9,11,0.818,5,38,43,14,8,6,0,8,9,10,57,-80,139.6,0,0,136.0,7,8,3,8,7,8,7,8,7,7,8,7,7,4,8,7,8,7,7,7,8,4,1,7,8,7,8,4,1,8,Troy Brown Jr.
1610612737,ATL,2024-04-01T00:00:00,10,7,3,0.7,106.23166666666668,14,41,0.341,6,20,0.3,2,4,0.5,2,14,16,18,6,3,2,4,7,2,36,7,91.2,0,0,86.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Kobe Bufkin
1610612745,HOU,2024-04-02T00:00:00,37,21,16,0.568,348.29833333333335,30,74,0.405,24,60,0.4,1,1,1.0,6,59,65,13,8,9,3,2,20,3,85,-27,210.5,0,0,211.0,7,8,6,6,11,11,11,9,9,10,4,13,13,1,10,6,8,10,10,10,7,2,3,13,11,9,11,2,1,11,Reggie Bullock Jr.
-1,TOT,2024-04-02T00:00:00,63,16,47,0.254,1183.395,209,562,0.372,123,327,0.376,143,165,0.867,24,123,147,84,46,25,12,20,74,126,684,-256,1051.4,0,0,1112.0,3,3,3,3,3,2,2,3,1,1,2,2,2,2,3,3,3,3,3,3,3,1,1,2,2,2,3,3,1,2,Alec Burks
1610612765,DET,2024-02-07T00:00:00,43,7,36,0.163,900.5766666666667,160,406,0.394,99,247,0.401,121,134,0.903,16,94,110,68,32,21,11,11,64,104,540,-186,838.0,0,0,881.0,9,15,13,17,10,8,7,15,3,2,6,5,7,1,12,11,12,9,13,10,7,5,7,7,6,14,8,6,1,7,Alec Burks
1610612743,DEN,2024-04-02T00:00:00,70,50,20,0.714,2227.315,241,536,0.45,112,279,0.401,101,111,0.91,29,138,167,170,69,94,38,14,137,96,695,510,1477.4,0,0,1408.0,9,3,2,2,7,8,8,3,9,9,3,8,9,1,10,9,9,3,7,4,1,2,4,9,8,1,8,6,1,8,Kentavious Caldwell-Pope
1610612757,POR,2024-03-27T00:00:00,70,19,51,0.271,1739.32,197,438,0.45,58,172,0.337,75,99,0.758,139,204,343,87,84,66,33,27,174,115,527,-189,1282.1,2,0,1213.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Toumani Camara
1610612737,ATL,2024-04-01T00:00:00,67,32,35,0.478,1710.0866666666666,324,570,0.568,0,1,0.0,118,186,0.634,315,392,707,80,65,39,102,68,156,153,766,-25,2092.4,35,0,1835.0,4,8,9,10,6,7,5,9,1,1,1,4,5,2,1,6,6,3,5,7,3,10,5,4,7,9,5,4,2,5,Clint Capela
1610612741,CHI,2024-04-01T00:00:00,68,33,35,0.485,923.9183333333332,127,331,0.384,71,210,0.338,4,7,0.571,9,46,55,79,34,33,14,6,67,13,329,13,620.5,0,0,628.0,2,3,7,6,3,2,2,5,2,2,5,6,6,6,5,6,6,3,2,3,3,3,5,6,2,3,3,3,1,3,Jevon Carter
1610612753,ORL,2024-04-01T00:00:00,48,27,21,0.563,1248.486666666667,197,375,0.525,54,145,0.372,90,130,0.692,98,246,344,86,62,31,26,20,102,129,538,62,1188.8,8,0,1136.0,3,1,3,1,4,3,3,2,3,3,1,4,4,6,4,4,4,3,5,3,5,3,3,4,3,1,3,4,1,3,Wendell Carter Jr.
1610612741,CHI,2024-04-01T00:00:00,67,32,35,0.478,1896.6983333333333,239,514,0.465,128,316,0.405,70,92,0.761,59,199,258,219,94,110,68,23,171,129,676,7,1754.1,1,0,1637.0,1,3,7,5,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,1,1,5,7,1,1,6,1,2,1,1,Alex Caruso
1610612747,LAL,2024-04-02T00:00:00,11,6,5,0.545,51.28666666666667,7,12,0.583,0,0,0.0,4,4,1.0,4,6,10,3,3,1,0,1,10,2,18,-39,34.5,0,0,33.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colin Castleton
1610612765,DET,2023-11-05T00:00:00,1,0,1,0.0,2.583333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Malcolm Cazalon
1610612759,SAS,2024-04-02T00:00:00,68,15,53,0.221,1273.8866666666668,138,348,0.397,89,243,0.366,60,74,0.811,39,141,180,87,48,42,37,17,70,53,425,-116,960.5,0,0,939.0,1,1,3,3,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,3,1,1,3,1,2,1,1,Julian Champagnie
1610612747,LAL,2024-04-02T00:00:00,62,35,27,0.565,929.5083333333332,102,235,0.434,42,115,0.365,34,44,0.773,15,125,140,58,35,20,17,21,57,27,280,-13,611.0,0,0,594.0,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,Max Christie
1610612759,SAS,2024-04-02T00:00:00,7,1,6,0.143,36.958333333333336,1,6,0.167,0,4,0.0,4,4,1.0,0,7,7,0,1,3,0,1,3,2,6,15,22.4,0,0,19.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Sidy Cissoko
1610612763,MEM,2024-04-01T00:00:00,3,1,2,0.333,63.89,16,28,0.571,1,3,0.333,1,3,0.333,8,8,16,4,1,3,3,1,5,4,34,19,76.2,0,0,67.0,5,5,1,5,5,5,5,4,4,5,2,5,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,5,1,5,Brandon Clarke
1610612751,BKN,2024-04-01T00:00:00,66,24,42,0.364,1965.1616666666664,344,547,0.629,1,5,0.2,104,184,0.565,181,472,653,134,82,46,132,37,165,220,793,-298,2229.6,28,0,1937.0,2,2,5,4,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,5,4,1,2,5,2,1,1,2,Nic Claxton
1610612751,BKN,2024-04-01T00:00:00,17,7,10,0.412,186.3583333333333,20,44,0.455,4,16,0.25,8,12,0.667,12,27,39,11,8,5,3,4,14,11,52,3,131.3,0,0,122.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Noah Clowney
1610612759,SAS,2024-04-02T00:00:00,63,15,48,0.238,1401.9116666666666,267,556,0.48,52,167,0.311,109,147,0.741,106,224,330,179,120,31,46,35,195,137,695,-375,1470.5,3,0,1410.0,3,4,6,6,2,2,1,3,2,1,5,1,1,5,3,2,2,2,2,2,3,5,5,2,2,6,2,2,1,2,Zach Collins
