TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,PLAYER_NAME
1610612765,DET,2024-03-20T00:00:00,24,4,20,0.167,307.12166666666667,37,84,0.44,24,53,0.453,29,32,0.906,8,43,51,11,14,8,7,4,40,21,127,-75,235.7,0,0,243.0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,Stanley Umude
1610612740,NOP,2024-04-01T00:00:00,75,45,30,0.6,1797.0233333333333,372,666,0.559,37,113,0.327,146,186,0.785,178,502,680,155,98,29,68,45,203,180,927,162,2168.5,32,0,1993.0,6,5,5,5,7,8,8,7,3,2,7,10,10,8,10,6,8,2,9,6,7,7,8,10,8,2,5,5,2,5,Jonas Valanciunas
1610612745,HOU,2024-04-02T00:00:00,68,37,31,0.544,2492.27,383,925,0.414,208,544,0.382,170,197,0.863,28,224,252,547,118,92,57,27,165,171,1144,191,2595.9,19,0,2449.0,3,5,7,6,2,3,3,2,2,3,3,3,4,4,4,3,3,1,4,4,1,2,7,5,3,6,2,1,3,3,Fred VanVleet
1610612747,LAL,2024-02-01T00:00:00,29,14,15,0.483,581.2366666666667,59,114,0.518,8,27,0.296,24,36,0.667,41,97,138,36,28,36,5,13,43,40,150,43,464.6,0,0,414.0,4,5,5,6,5,5,5,6,3,3,3,5,5,3,5,5,5,5,5,4,5,5,4,5,5,2,5,5,1,5,Jarred Vanderbilt
1610612759,SAS,2024-03-29T00:00:00,68,17,51,0.25,2247.7433333333333,498,1056,0.472,166,446,0.372,161,201,0.801,27,234,261,277,108,73,23,34,74,152,1323,-291,2231.7,0,0,2219.0,2,3,4,4,1,1,1,1,1,1,2,1,1,3,2,2,2,1,1,2,2,4,2,1,1,3,1,2,1,1,Devin Vassell
1610612758,SAC,2024-04-02T00:00:00,37,20,17,0.541,459.1533333333333,76,169,0.45,39,102,0.382,12,15,0.8,30,59,89,16,12,19,7,9,38,16,203,9,399.8,0,0,399.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Sasha Vezenkov
1610612747,LAL,2024-03-31T00:00:00,6,3,3,0.5,141.42666666666668,13,36,0.361,2,19,0.105,1,2,0.5,2,4,6,16,3,7,0,1,14,3,29,-3,78.2,0,0,67.0,5,5,1,5,4,4,5,4,5,5,5,4,4,4,4,5,4,4,4,4,4,1,2,4,4,2,4,2,1,4,Gabe Vincent
1610612741,CHI,2024-04-01T00:00:00,71,34,37,0.479,2428.1766666666667,542,1128,0.48,84,294,0.286,96,117,0.821,194,562,756,238,114,48,57,45,180,135,1264,-171,2729.2,42,0,2552.0,7,4,6,5,5,5,5,7,5,3,11,8,10,4,4,7,7,3,8,11,7,9,10,8,5,10,5,6,6,5,Nikola Vucevic
1610612739,CLE,2024-03-08T00:00:00,54,36,18,0.667,1108.08,96,232,0.414,79,202,0.391,20,26,0.769,37,181,218,43,20,40,25,3,93,37,291,177,792.1,0,0,761.0,2,1,3,2,2,3,2,4,1,2,2,2,3,1,2,1,1,3,2,1,1,2,5,1,2,1,2,3,1,2,Dean Wade
1610612753,ORL,2024-04-01T00:00:00,67,41,26,0.612,2187.805,488,1017,0.48,88,311,0.283,246,291,0.845,65,292,357,254,131,70,26,73,157,257,1310,180,2276.4,0,0,2201.0,3,1,1,1,3,2,2,2,3,2,3,2,2,2,3,1,1,2,2,2,2,1,1,2,2,1,2,3,1,2,Franz Wagner
